product_id,product_name,category,production_costs
5438,Product 5438,Books,23.03
5439,Product 5439,Clothing,24.54
5440,Product 5440,Food,28.58
5441,Product 5441,Food,23.7
5442,Product 5442,Clothing,30.78
5443,Product 5443,Clothing,28.76
5444,Product 5444,Electronics,24.42
5445,Product 5445,Food,29.69
5446,Product 5446,Food,26.21
5447,Product 5447,Electronics,23.17
5448,Product 5448,Books,27.29
5449,Product 5449,Books,29.08
5450,Product 5450,Electronics,27.33
5451,Product 5451,Clothing,34.5
5452,Product 5452,Clothing,25.94
5453,Product 5453,Food,31.19
5454,Product 5454,Food,26.11
5455,Product 5455,Food,26.86
5456,Product 5456,Food,21.31
5457,Product 5457,Electronics,18.5
5458,Product 5458,Clothing,25.49
5459,Product 5459,Food,26.53
5460,Product 5460,Clothing,29.68
5461,Product 5461,Books,29.9
5462,Product 5462,Electronics,33.18
5463,Product 5463,Books,26.66
5464,Product 5464,Food,26.16
5465,Product 5465,Books,29.74
5466,Product 5466,Books,21.68
5467,Product 5467,Books,23.08
5468,Product 5468,Clothing,24.25
5469,Product 5469,Clothing,21.31
5470,Product 5470,Electronics,30.08
5471,Product 5471,Food,21.81
5472,Product 5472,Clothing,27.76
5473,Product 5473,Electronics,25.95
5474,Product 5474,Books,23.31
5475,Product 5475,Clothing,16.71
5476,Product 5476,Clothing,31.69
5477,Product 5477,Food,38.33
5478,Product 5478,Electronics,30.3
5479,Product 5479,Electronics,26.46
5480,Product 5480,Food,19.1
5481,Product 5481,Electronics,25.43
5482,Product 5482,Electronics,17.08
5483,Product 5483,Clothing,34.62
5484,Product 5484,Electronics,23.67
5485,Product 5485,Electronics,21.47
5486,Product 5486,Electronics,27.8
5487,Product 5487,Clothing,34.17
5488,Product 5488,Clothing,30.72
5489,Product 5489,Books,32.67
5490,Product 5490,Books,29.55
5491,Product 5491,Electronics,30.05
5492,Product 5492,Electronics,26.82
5493,Product 5493,Books,30.79
5494,Product 5494,Clothing,24.49
5495,Product 5495,Clothing,21.41
5496,Product 5496,Books,36.41
5497,Product 5497,Clothing,24.87
5498,Product 5498,Electronics,33.57
5499,Product 5499,Food,38.23
5500,Product 5500,Food,27.54
5501,Product 5501,Clothing,17.55
5502,Product 5502,Electronics,20.43
5503,Product 5503,Books,24.5
5504,Product 5504,Electronics,23.36
5505,Product 5505,Clothing,25.9
5506,Product 5506,Electronics,22.36
5507,Product 5507,Electronics,35.94
5508,Product 5508,Food,26.92
5509,Product 5509,Electronics,27.75
5510,Product 5510,Electronics,30.4
5511,Product 5511,Electronics,29.16
5512,Product 5512,Clothing,23.43
5513,Product 5513,Food,25.05
5514,Product 5514,Books,28.5
5515,Product 5515,Books,33.64
5516,Product 5516,Clothing,19.94
5517,Product 5517,Clothing,41.78
5518,Product 5518,Electronics,23.18
5519,Product 5519,Food,23.86
5520,Product 5520,Clothing,37.9
5521,Product 5521,Clothing,21.71
5522,Product 5522,Electronics,27.28
5523,Product 5523,Electronics,21.59
5524,Product 5524,Clothing,23.12
5525,Product 5525,Clothing,26.36
5526,Product 5526,Books,33.0
5527,Product 5527,Food,31.0
5528,Product 5528,Electronics,24.21
5529,Product 5529,Electronics,30.12
5530,Product 5530,Clothing,38.92
5531,Product 5531,Clothing,31.77
5532,Product 5532,Books,29.43
5533,Product 5533,Food,20.41
5534,Product 5534,Electronics,27.02
5535,Product 5535,Electronics,32.66
5536,Product 5536,Clothing,36.49
5537,Product 5537,Food,19.11
5538,Product 5538,Books,24.77
5539,Product 5539,Clothing,34.87
5540,Product 5540,Electronics,36.71
5541,Product 5541,Electronics,28.64
5542,Product 5542,Food,29.99
5543,Product 5543,Clothing,24.42
5544,Product 5544,Electronics,27.97
5545,Product 5545,Books,26.19
5546,Product 5546,Books,31.89
5547,Product 5547,Food,18.11
5548,Product 5548,Clothing,32.5
5549,Product 5549,Electronics,34.2
5550,Product 5550,Electronics,29.69
5551,Product 5551,Clothing,28.46
5552,Product 5552,Books,26.43
5553,Product 5553,Clothing,16.69
5554,Product 5554,Food,21.38
5555,Product 5555,Food,24.74
5556,Product 5556,Electronics,15.41
5557,Product 5557,Books,32.97
5558,Product 5558,Electronics,24.85
5559,Product 5559,Food,25.43
5560,Product 5560,Electronics,27.17
5561,Product 5561,Food,20.42
5562,Product 5562,Clothing,24.55
5563,Product 5563,Food,31.1
5564,Product 5564,Clothing,27.61
5565,Product 5565,Books,25.4
5566,Product 5566,Clothing,27.19
5567,Product 5567,Books,29.12
5568,Product 5568,Electronics,28.93
5569,Product 5569,Books,21.94
5570,Product 5570,Books,31.27
5571,Product 5571,Books,30.1
5572,Product 5572,Clothing,24.15
5573,Product 5573,Electronics,36.18
5574,Product 5574,Food,28.49
5575,Product 5575,Electronics,34.3
5576,Product 5576,Clothing,19.68
5577,Product 5577,Clothing,23.59
5578,Product 5578,Food,30.78
5579,Product 5579,Books,38.8
5580,Product 5580,Books,27.0
5581,Product 5581,Food,27.5
5582,Product 5582,Clothing,29.45
5583,Product 5583,Books,35.2
5584,Product 5584,Electronics,22.26
5585,Product 5585,Food,28.38
5586,Product 5586,Clothing,31.44
5587,Product 5587,Food,29.86
5588,Product 5588,Electronics,24.03
5589,Product 5589,Electronics,24.24
5590,Product 5590,Electronics,26.03
5591,Product 5591,Books,28.21
5592,Product 5592,Clothing,28.07
5593,Product 5593,Food,29.11
5594,Product 5594,Food,31.37
5595,Product 5595,Food,24.01
5596,Product 5596,Electronics,24.29
5597,Product 5597,Books,23.6
5598,Product 5598,Books,34.06
5599,Product 5599,Food,29.34
5600,Product 5600,Clothing,20.58
5601,Product 5601,Clothing,31.06
5602,Product 5602,Electronics,28.96
5603,Product 5603,Electronics,22.14
5604,Product 5604,Food,35.33
5605,Product 5605,Clothing,35.87
5606,Product 5606,Books,20.15
5607,Product 5607,Clothing,29.43
5608,Product 5608,Food,33.08
5609,Product 5609,Electronics,42.22
5610,Product 5610,Electronics,21.84
5611,Product 5611,Food,22.24
5612,Product 5612,Clothing,30.02
5613,Product 5613,Electronics,21.12
5614,Product 5614,Books,31.58
5615,Product 5615,Electronics,28.27
5616,Product 5616,Food,28.94
5617,Product 5617,Electronics,29.05
5618,Product 5618,Electronics,26.02
5619,Product 5619,Clothing,31.7
5620,Product 5620,Clothing,27.11
5621,Product 5621,Books,26.03
5622,Product 5622,Electronics,31.02
5623,Product 5623,Food,26.37
5624,Product 5624,Food,29.75
5625,Product 5625,Food,24.59
5626,Product 5626,Electronics,27.58
5627,Product 5627,Electronics,22.03
5628,Product 5628,Clothing,25.89
5629,Product 5629,Clothing,22.52
5630,Product 5630,Clothing,23.86
5631,Product 5631,Electronics,28.03
5632,Product 5632,Electronics,16.27
5633,Product 5633,Food,20.8
5634,Product 5634,Electronics,27.44
5635,Product 5635,Books,28.29
5636,Product 5636,Food,28.8
5637,Product 5637,Books,26.85
5638,Product 5638,Books,17.64
5639,Product 5639,Electronics,24.18
5640,Product 5640,Food,24.05
5641,Product 5641,Food,38.27
5642,Product 5642,Electronics,25.84
5643,Product 5643,Electronics,26.14
5644,Product 5644,Clothing,27.51
5645,Product 5645,Books,31.11
5646,Product 5646,Electronics,23.73
5647,Product 5647,Clothing,33.46
5648,Product 5648,Electronics,31.05
5649,Product 5649,Food,32.68
5650,Product 5650,Books,28.98
5651,Product 5651,Books,24.08
5652,Product 5652,Electronics,30.88
5653,Product 5653,Books,30.2
5654,Product 5654,Food,28.7
5655,Product 5655,Food,27.97
5656,Product 5656,Books,32.67
5657,Product 5657,Clothing,32.13
5658,Product 5658,Electronics,32.98
5659,Product 5659,Electronics,23.89
5660,Product 5660,Food,30.43
5661,Product 5661,Books,28.32
5662,Product 5662,Food,31.32
5663,Product 5663,Food,35.68
5664,Product 5664,Food,34.47
5665,Product 5665,Electronics,22.09
5666,Product 5666,Clothing,22.25
5667,Product 5667,Food,23.77
5668,Product 5668,Clothing,29.81
5669,Product 5669,Electronics,26.54
5670,Product 5670,Books,22.7
5671,Product 5671,Clothing,31.75
5672,Product 5672,Clothing,22.01
5673,Product 5673,Electronics,31.95
5674,Product 5674,Electronics,25.99
5675,Product 5675,Clothing,27.85
5676,Product 5676,Electronics,28.82
5677,Product 5677,Food,37.61
5678,Product 5678,Food,34.56
5679,Product 5679,Clothing,31.37
5680,Product 5680,Electronics,24.95
5681,Product 5681,Electronics,34.98
5682,Product 5682,Electronics,27.18
5683,Product 5683,Food,25.53
5684,Product 5684,Clothing,26.51
5685,Product 5685,Food,28.61
5686,Product 5686,Clothing,27.37
5687,Product 5687,Food,31.03
5688,Product 5688,Food,25.77
5689,Product 5689,Books,26.54
5690,Product 5690,Electronics,34.44
5691,Product 5691,Books,28.89
5692,Product 5692,Electronics,28.18
5693,Product 5693,Books,21.06
5694,Product 5694,Clothing,26.26
5695,Product 5695,Books,24.18
5696,Product 5696,Clothing,24.4
5697,Product 5697,Books,34.52
5698,Product 5698,Food,31.99
5699,Product 5699,Food,32.48
5700,Product 5700,Food,29.13
5701,Product 5701,Books,20.63
5702,Product 5702,Clothing,25.98
5703,Product 5703,Clothing,27.12
5704,Product 5704,Electronics,29.14
5705,Product 5705,Clothing,31.56
5706,Product 5706,Clothing,30.76
5707,Product 5707,Electronics,26.12
5708,Product 5708,Books,31.17
5709,Product 5709,Books,31.08
5710,Product 5710,Electronics,23.69
5711,Product 5711,Clothing,13.98
5712,Product 5712,Clothing,35.2
5713,Product 5713,Food,25.04
5714,Product 5714,Food,26.16
5715,Product 5715,Electronics,38.86
5716,Product 5716,Electronics,28.47
5717,Product 5717,Electronics,27.14
5718,Product 5718,Clothing,34.89
5719,Product 5719,Food,32.64
5720,Product 5720,Electronics,25.08
5721,Product 5721,Books,28.57
5722,Product 5722,Electronics,32.83
5723,Product 5723,Clothing,32.36
5724,Product 5724,Books,33.96
5725,Product 5725,Food,28.69
5726,Product 5726,Food,29.3
5727,Product 5727,Books,33.33
5728,Product 5728,Books,28.88
5729,Product 5729,Books,23.62
5730,Product 5730,Food,19.19
5731,Product 5731,Clothing,24.79
5732,Product 5732,Books,33.52
5733,Product 5733,Food,32.25
5734,Product 5734,Books,23.77
5735,Product 5735,Books,28.83
5736,Product 5736,Electronics,30.03
5737,Product 5737,Food,26.82
5738,Product 5738,Clothing,32.27
5739,Product 5739,Clothing,23.93
5740,Product 5740,Food,21.92
5741,Product 5741,Clothing,24.96
5742,Product 5742,Books,28.83
5743,Product 5743,Electronics,17.5
5744,Product 5744,Clothing,30.34
5745,Product 5745,Books,24.28
5746,Product 5746,Clothing,26.97
5747,Product 5747,Electronics,31.23
5748,Product 5748,Food,24.7
5749,Product 5749,Food,34.61
5750,Product 5750,Food,30.51
5751,Product 5751,Books,20.46
5752,Product 5752,Clothing,22.11
5753,Product 5753,Clothing,16.24
5754,Product 5754,Food,19.14
5755,Product 5755,Electronics,26.83
5756,Product 5756,Books,37.74
5757,Product 5757,Food,23.25
5758,Product 5758,Food,24.01
5759,Product 5759,Clothing,27.76
5760,Product 5760,Clothing,29.89
5761,Product 5761,Books,27.48
5762,Product 5762,Food,28.31
5763,Product 5763,Books,40.2
5764,Product 5764,Books,26.46
5765,Product 5765,Books,25.18
5766,Product 5766,Clothing,29.6
5767,Product 5767,Food,30.01
5768,Product 5768,Food,38.16
5769,Product 5769,Books,25.43
5770,Product 5770,Electronics,31.88
5771,Product 5771,Books,25.19
5772,Product 5772,Electronics,31.15
5773,Product 5773,Books,30.83
5774,Product 5774,Food,39.21
5775,Product 5775,Electronics,27.83
5776,Product 5776,Food,18.01
5777,Product 5777,Food,27.64
5778,Product 5778,Books,28.37
5779,Product 5779,Food,25.32
5780,Product 5780,Books,28.84
5781,Product 5781,Clothing,22.4
5782,Product 5782,Books,32.68
5783,Product 5783,Books,29.51
5784,Product 5784,Books,37.7
5785,Product 5785,Clothing,29.86
5786,Product 5786,Food,26.49
5787,Product 5787,Books,27.9
5788,Product 5788,Food,15.86
5789,Product 5789,Electronics,32.8
5790,Product 5790,Electronics,25.64
5791,Product 5791,Books,28.71
5792,Product 5792,Books,27.51
5793,Product 5793,Clothing,21.21
5794,Product 5794,Food,25.95
5795,Product 5795,Electronics,22.05
5796,Product 5796,Food,34.8
5797,Product 5797,Electronics,38.01
5798,Product 5798,Clothing,31.97
5799,Product 5799,Books,33.75
5800,Product 5800,Clothing,30.13
5801,Product 5801,Electronics,28.26
5802,Product 5802,Electronics,28.12
5803,Product 5803,Food,25.7
5804,Product 5804,Food,27.78
5805,Product 5805,Electronics,30.08
5806,Product 5806,Books,32.84
5807,Product 5807,Books,32.46
5808,Product 5808,Food,37.65
5809,Product 5809,Books,24.75
5810,Product 5810,Clothing,27.5
5811,Product 5811,Books,21.81
5812,Product 5812,Food,35.46
5813,Product 5813,Clothing,19.3
5814,Product 5814,Clothing,31.56
5815,Product 5815,Food,30.34
5816,Product 5816,Electronics,24.7
5817,Product 5817,Electronics,22.35
5818,Product 5818,Clothing,22.49
5819,Product 5819,Food,34.15
5820,Product 5820,Clothing,23.47
5821,Product 5821,Electronics,28.53
5822,Product 5822,Food,25.19
5823,Product 5823,Food,29.98
5824,Product 5824,Food,29.69
5825,Product 5825,Food,36.55
5826,Product 5826,Electronics,21.87
5827,Product 5827,Electronics,32.21
5828,Product 5828,Food,34.13
5829,Product 5829,Food,30.59
5830,Product 5830,Books,27.7
5831,Product 5831,Electronics,25.77
5832,Product 5832,Food,28.99
5833,Product 5833,Electronics,28.73
5834,Product 5834,Clothing,34.11
5835,Product 5835,Books,33.24
5836,Product 5836,Electronics,29.39
5837,Product 5837,Food,36.03
5838,Product 5838,Electronics,23.53
5839,Product 5839,Books,22.53
5840,Product 5840,Clothing,29.69
5841,Product 5841,Clothing,27.54
5842,Product 5842,Food,31.62
5843,Product 5843,Electronics,25.35
5844,Product 5844,Food,22.81
5845,Product 5845,Clothing,29.64
5846,Product 5846,Food,35.8
5847,Product 5847,Food,29.65
5848,Product 5848,Clothing,21.87
5849,Product 5849,Books,26.65
5850,Product 5850,Clothing,25.92
5851,Product 5851,Food,38.63
5852,Product 5852,Food,29.98
5853,Product 5853,Books,29.17
5854,Product 5854,Electronics,31.96
5855,Product 5855,Food,32.87
5856,Product 5856,Electronics,23.71
5857,Product 5857,Books,26.99
5858,Product 5858,Food,36.08
5859,Product 5859,Food,28.91
5860,Product 5860,Food,36.18
5861,Product 5861,Electronics,21.69
5862,Product 5862,Clothing,26.33
5863,Product 5863,Food,29.72
5864,Product 5864,Electronics,29.89
5865,Product 5865,Food,33.02
5866,Product 5866,Clothing,36.69
5867,Product 5867,Electronics,31.52
5868,Product 5868,Clothing,29.52
5869,Product 5869,Clothing,20.87
5870,Product 5870,Electronics,26.68
5871,Product 5871,Clothing,33.06
5872,Product 5872,Electronics,26.95
5873,Product 5873,Books,34.54
5874,Product 5874,Food,26.46
5875,Product 5875,Clothing,30.3
5876,Product 5876,Clothing,28.08
5877,Product 5877,Electronics,38.25
5878,Product 5878,Books,24.55
5879,Product 5879,Books,37.39
5880,Product 5880,Electronics,22.77
5881,Product 5881,Electronics,25.69
5882,Product 5882,Food,30.06
5883,Product 5883,Clothing,32.32
5884,Product 5884,Books,23.92
5885,Product 5885,Electronics,24.67
5886,Product 5886,Electronics,22.27
5887,Product 5887,Books,22.97
5888,Product 5888,Books,33.93
5889,Product 5889,Electronics,20.71
5890,Product 5890,Electronics,26.61
5891,Product 5891,Clothing,31.63
5892,Product 5892,Clothing,31.09
5893,Product 5893,Electronics,24.39
5894,Product 5894,Clothing,18.83
5895,Product 5895,Electronics,31.45
5896,Product 5896,Food,33.51
5897,Product 5897,Electronics,34.12
5898,Product 5898,Clothing,19.52
5899,Product 5899,Clothing,33.87
5900,Product 5900,Food,32.07
5901,Product 5901,Books,21.02
5902,Product 5902,Clothing,31.05
5903,Product 5903,Clothing,32.88
5904,Product 5904,Clothing,27.92
5905,Product 5905,Food,23.81
5906,Product 5906,Clothing,24.02
5907,Product 5907,Electronics,33.59
5908,Product 5908,Electronics,22.64
5909,Product 5909,Clothing,31.02
5910,Product 5910,Books,20.54
5911,Product 5911,Books,25.67
5912,Product 5912,Electronics,27.84
5913,Product 5913,Books,30.48
5914,Product 5914,Clothing,23.98
5915,Product 5915,Books,25.38
5916,Product 5916,Food,19.42
5917,Product 5917,Electronics,22.82
5918,Product 5918,Electronics,27.36
5919,Product 5919,Electronics,23.88
5920,Product 5920,Books,28.22
5921,Product 5921,Clothing,26.29
5922,Product 5922,Food,28.45
5923,Product 5923,Clothing,28.6
5924,Product 5924,Clothing,28.47
5925,Product 5925,Food,32.11
5926,Product 5926,Clothing,25.57
5927,Product 5927,Electronics,23.76
5928,Product 5928,Clothing,29.44
5929,Product 5929,Electronics,33.94
5930,Product 5930,Clothing,26.24
5931,Product 5931,Food,26.85
5932,Product 5932,Electronics,27.97
5933,Product 5933,Food,24.89
5934,Product 5934,Food,25.92
5935,Product 5935,Electronics,35.59
5936,Product 5936,Books,22.57
5937,Product 5937,Electronics,23.13
5938,Product 5938,Food,18.27
5939,Product 5939,Electronics,30.32
5940,Product 5940,Electronics,30.27
5941,Product 5941,Books,23.68
5942,Product 5942,Clothing,23.38
5943,Product 5943,Electronics,27.88
5944,Product 5944,Electronics,17.47
5945,Product 5945,Books,32.27
5946,Product 5946,Food,24.37
5947,Product 5947,Food,34.05
5948,Product 5948,Electronics,28.72
5949,Product 5949,Books,33.14
5950,Product 5950,Books,32.5
5951,Product 5951,Books,31.21
5952,Product 5952,Books,24.74
5953,Product 5953,Clothing,35.56
5954,Product 5954,Clothing,20.9
5955,Product 5955,Food,35.02
5956,Product 5956,Clothing,28.35
5957,Product 5957,Electronics,32.48
5958,Product 5958,Electronics,26.18
5959,Product 5959,Clothing,21.47
5960,Product 5960,Food,31.19
5961,Product 5961,Clothing,27.64
5962,Product 5962,Books,24.69
5963,Product 5963,Clothing,30.41
5964,Product 5964,Food,30.46
5965,Product 5965,Clothing,23.61
5966,Product 5966,Electronics,26.64
5967,Product 5967,Food,32.73
5968,Product 5968,Clothing,24.53
5969,Product 5969,Books,26.92
5970,Product 5970,Food,23.63
5971,Product 5971,Clothing,20.72
5972,Product 5972,Books,31.96
5973,Product 5973,Books,36.24
5974,Product 5974,Books,22.88
5975,Product 5975,Food,28.28
5976,Product 5976,Clothing,33.5
5977,Product 5977,Clothing,24.66
5978,Product 5978,Clothing,26.33
5979,Product 5979,Electronics,32.7
5980,Product 5980,Books,27.37
5981,Product 5981,Food,37.12
5982,Product 5982,Books,27.98
5983,Product 5983,Clothing,33.41
5984,Product 5984,Books,24.79
5985,Product 5985,Food,27.68
5986,Product 5986,Food,26.49
5987,Product 5987,Electronics,32.32
5988,Product 5988,Books,25.86
5989,Product 5989,Food,22.65
5990,Product 5990,Food,31.18
5991,Product 5991,Books,24.55
5992,Product 5992,Electronics,30.25
5993,Product 5993,Books,33.23
5994,Product 5994,Electronics,33.89
5995,Product 5995,Electronics,27.83
5996,Product 5996,Food,30.08
5997,Product 5997,Electronics,31.03
5998,Product 5998,Food,32.79
5999,Product 5999,Clothing,32.95
6000,Product 6000,Food,20.29
6001,Product 6001,Clothing,17.73
6002,Product 6002,Clothing,27.89
6003,Product 6003,Clothing,30.87
6004,Product 6004,Electronics,22.27
6005,Product 6005,Clothing,15.52
6006,Product 6006,Clothing,31.36
6007,Product 6007,Clothing,30.97
6008,Product 6008,Books,33.99
6009,Product 6009,Food,20.32
6010,Product 6010,Books,27.57
6011,Product 6011,Books,30.84
6012,Product 6012,Books,31.08
6013,Product 6013,Electronics,34.24
6014,Product 6014,Books,24.28
6015,Product 6015,Electronics,24.89
6016,Product 6016,Clothing,20.0
6017,Product 6017,Books,32.03
6018,Product 6018,Food,31.15
6019,Product 6019,Electronics,25.39
6020,Product 6020,Books,28.3
6021,Product 6021,Electronics,25.46
6022,Product 6022,Food,24.22
6023,Product 6023,Food,34.56
6024,Product 6024,Clothing,21.81
6025,Product 6025,Food,26.41
6026,Product 6026,Clothing,22.2
6027,Product 6027,Electronics,29.31
6028,Product 6028,Food,18.28
6029,Product 6029,Electronics,17.06
6030,Product 6030,Electronics,23.7
6031,Product 6031,Clothing,25.79
6032,Product 6032,Food,34.01
6033,Product 6033,Clothing,27.96
6034,Product 6034,Electronics,26.71
6035,Product 6035,Books,29.99
6036,Product 6036,Electronics,23.53
6037,Product 6037,Electronics,32.55
6038,Product 6038,Electronics,23.64
6039,Product 6039,Clothing,23.29
6040,Product 6040,Electronics,30.01
6041,Product 6041,Food,26.48
6042,Product 6042,Books,30.52
6043,Product 6043,Books,24.56
6044,Product 6044,Clothing,24.61
6045,Product 6045,Clothing,30.98
6046,Product 6046,Electronics,21.32
6047,Product 6047,Books,21.05
6048,Product 6048,Electronics,30.4
6049,Product 6049,Food,25.76
6050,Product 6050,Electronics,38.13
6051,Product 6051,Food,21.0
6052,Product 6052,Clothing,23.35
6053,Product 6053,Food,22.25
6054,Product 6054,Electronics,34.01
6055,Product 6055,Clothing,30.92
6056,Product 6056,Food,31.19
6057,Product 6057,Clothing,27.88
6058,Product 6058,Food,34.12
6059,Product 6059,Electronics,30.33
6060,Product 6060,Books,22.47
6061,Product 6061,Food,26.29
6062,Product 6062,Food,29.19
6063,Product 6063,Electronics,22.81
6064,Product 6064,Electronics,37.34
6065,Product 6065,Electronics,27.41
6066,Product 6066,Clothing,24.31
6067,Product 6067,Electronics,37.15
6068,Product 6068,Electronics,32.36
6069,Product 6069,Electronics,27.59
6070,Product 6070,Books,22.7
6071,Product 6071,Electronics,26.36
6072,Product 6072,Food,35.23
6073,Product 6073,Food,23.51
6074,Product 6074,Clothing,33.05
6075,Product 6075,Clothing,34.36
6076,Product 6076,Books,28.11
6077,Product 6077,Clothing,18.23
6078,Product 6078,Food,23.63
6079,Product 6079,Electronics,25.59
6080,Product 6080,Food,28.87
6081,Product 6081,Electronics,27.81
6082,Product 6082,Books,28.93
6083,Product 6083,Clothing,31.51
6084,Product 6084,Electronics,34.1
6085,Product 6085,Food,32.45
6086,Product 6086,Electronics,27.91
6087,Product 6087,Electronics,22.69
6088,Product 6088,Books,22.53
6089,Product 6089,Books,25.55
6090,Product 6090,Electronics,35.92
6091,Product 6091,Clothing,26.72
6092,Product 6092,Clothing,26.06
6093,Product 6093,Clothing,28.8
6094,Product 6094,Books,31.43
6095,Product 6095,Books,24.81
6096,Product 6096,Clothing,16.55
6097,Product 6097,Food,37.33
6098,Product 6098,Electronics,25.43
6099,Product 6099,Food,18.5
6100,Product 6100,Books,32.08
6101,Product 6101,Food,33.22
6102,Product 6102,Food,24.73
6103,Product 6103,Food,23.75
6104,Product 6104,Electronics,23.87
6105,Product 6105,Electronics,27.57
6106,Product 6106,Clothing,31.18
6107,Product 6107,Clothing,22.32
6108,Product 6108,Books,38.27
6109,Product 6109,Food,21.93
6110,Product 6110,Food,27.61
6111,Product 6111,Electronics,30.8
6112,Product 6112,Electronics,30.74
6113,Product 6113,Food,25.86
6114,Product 6114,Books,33.95
6115,Product 6115,Clothing,17.96
6116,Product 6116,Books,30.85
6117,Product 6117,Books,24.93
6118,Product 6118,Clothing,31.62
6119,Product 6119,Clothing,27.03
6120,Product 6120,Books,34.07
6121,Product 6121,Books,25.3
6122,Product 6122,Clothing,22.18
6123,Product 6123,Books,27.15
6124,Product 6124,Food,27.41
6125,Product 6125,Electronics,26.81
6126,Product 6126,Electronics,29.96
6127,Product 6127,Books,29.92
6128,Product 6128,Clothing,37.52
6129,Product 6129,Books,31.58
6130,Product 6130,Clothing,20.82
6131,Product 6131,Food,27.28
6132,Product 6132,Clothing,23.18
6133,Product 6133,Food,25.12
6134,Product 6134,Electronics,25.15
6135,Product 6135,Food,23.55
6136,Product 6136,Books,25.53
6137,Product 6137,Food,24.09
6138,Product 6138,Electronics,22.2
6139,Product 6139,Books,30.72
6140,Product 6140,Electronics,28.4
6141,Product 6141,Electronics,25.71
6142,Product 6142,Clothing,27.18
6143,Product 6143,Clothing,23.94
6144,Product 6144,Books,32.14
6145,Product 6145,Books,37.09
6146,Product 6146,Electronics,30.34
6147,Product 6147,Electronics,27.73
6148,Product 6148,Clothing,28.76
6149,Product 6149,Clothing,35.57
6150,Product 6150,Books,28.06
6151,Product 6151,Food,27.0
6152,Product 6152,Clothing,31.69
6153,Product 6153,Electronics,29.4
6154,Product 6154,Food,13.89
6155,Product 6155,Clothing,27.32
6156,Product 6156,Clothing,27.71
6157,Product 6157,Books,32.38
6158,Product 6158,Food,16.58
6159,Product 6159,Books,23.14
6160,Product 6160,Books,27.92
6161,Product 6161,Clothing,26.2
6162,Product 6162,Electronics,29.86
6163,Product 6163,Food,36.13
6164,Product 6164,Clothing,30.3
6165,Product 6165,Food,31.71
6166,Product 6166,Books,34.79
6167,Product 6167,Electronics,29.37
6168,Product 6168,Clothing,31.15
6169,Product 6169,Food,38.45
6170,Product 6170,Electronics,24.76
6171,Product 6171,Books,30.86
6172,Product 6172,Electronics,25.21
6173,Product 6173,Clothing,21.89
6174,Product 6174,Clothing,25.25
6175,Product 6175,Clothing,20.71
6176,Product 6176,Food,29.88
6177,Product 6177,Books,23.69
6178,Product 6178,Books,33.44
6179,Product 6179,Electronics,22.8
6180,Product 6180,Food,34.65
6181,Product 6181,Books,27.74
6182,Product 6182,Clothing,31.63
6183,Product 6183,Food,31.74
6184,Product 6184,Books,25.99
6185,Product 6185,Clothing,34.36
6186,Product 6186,Electronics,25.69
6187,Product 6187,Clothing,21.18
6188,Product 6188,Clothing,22.98
6189,Product 6189,Electronics,24.4
6190,Product 6190,Food,29.5
6191,Product 6191,Clothing,28.66
6192,Product 6192,Clothing,35.12
6193,Product 6193,Food,25.36
6194,Product 6194,Electronics,29.35
6195,Product 6195,Books,26.48
6196,Product 6196,Clothing,37.44
6197,Product 6197,Clothing,30.36
6198,Product 6198,Food,30.59
6199,Product 6199,Electronics,28.76
6200,Product 6200,Clothing,12.6
6201,Product 6201,Electronics,25.96
6202,Product 6202,Electronics,29.82
6203,Product 6203,Clothing,36.1
6204,Product 6204,Clothing,34.55
6205,Product 6205,Books,33.74
6206,Product 6206,Electronics,31.79
6207,Product 6207,Clothing,25.53
6208,Product 6208,Books,30.47
6209,Product 6209,Food,29.16
6210,Product 6210,Books,29.33
6211,Product 6211,Clothing,24.95
6212,Product 6212,Electronics,30.89
6213,Product 6213,Clothing,25.93
6214,Product 6214,Food,25.31
6215,Product 6215,Books,21.13
6216,Product 6216,Electronics,29.04
6217,Product 6217,Clothing,28.86
6218,Product 6218,Food,31.81
6219,Product 6219,Electronics,24.63
6220,Product 6220,Clothing,20.91
6221,Product 6221,Electronics,35.92
6222,Product 6222,Books,32.69
6223,Product 6223,Electronics,35.42
6224,Product 6224,Electronics,23.85
6225,Product 6225,Clothing,32.79
6226,Product 6226,Electronics,33.46
6227,Product 6227,Books,34.24
6228,Product 6228,Clothing,21.0
6229,Product 6229,Electronics,35.51
6230,Product 6230,Books,40.6
6231,Product 6231,Books,20.66
6232,Product 6232,Food,18.54
6233,Product 6233,Books,30.29
6234,Product 6234,Clothing,22.36
6235,Product 6235,Electronics,27.79
6236,Product 6236,Food,27.3
6237,Product 6237,Electronics,32.46
6238,Product 6238,Books,29.32
6239,Product 6239,Electronics,26.26
6240,Product 6240,Food,18.69
6241,Product 6241,Food,29.21
6242,Product 6242,Books,27.79
6243,Product 6243,Clothing,34.23
6244,Product 6244,Clothing,21.09
6245,Product 6245,Books,28.76
6246,Product 6246,Books,15.82
6247,Product 6247,Electronics,23.76
6248,Product 6248,Clothing,26.75
6249,Product 6249,Books,26.62
6250,Product 6250,Electronics,37.05
6251,Product 6251,Electronics,29.03
6252,Product 6252,Electronics,26.17
6253,Product 6253,Books,33.12
6254,Product 6254,Books,23.51
6255,Product 6255,Electronics,21.92
6256,Product 6256,Clothing,26.66
